model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,mean
ccp,kr-vs-kp,32,32,2,0.25,1.3847633119176872,0.0,0.5328125,32,0.519554947407045
cegb,breastcancer,256,256,8,0.0,1.0,0.0,0.956140350877193,5702,0.9670329670329668
cegb,kr-vs-kp,1024,1,8,0.25,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,kr-vs-kp,256,256,8,0.0,0.9964788732394366,0.0,0.978125,15524,0.9820044948630138
ccp,breastcancer,128,128,1,0.015625,0.4342195986757656,0.0,0.8947368421052632,158,0.9252747252747252
ccp,kr-vs-kp,64,64,4,0.25,1.3847633119176872,0.0,0.5328125,64,0.519554947407045
ccp,kr-vs-kp,64,64,8,0.0625,1.3847633119176872,0.0,0.5328125,64,0.519554947407045
ccp,kr-vs-kp,256,256,2,0.015625,0.919862769332189,0.0,0.9140625,292,0.9018002385029352
ccp,kr-vs-kp,512,512,1,0.25,1.3847633119176872,0.0,0.5328125,512,0.519554947407045
ccp,breastcancer,64,64,8,0.0625,0.7498548893751185,0.0,0.8771929824561403,76,0.90989010989011
ccp,kr-vs-kp,128,128,8,0.25,1.3847633119176872,0.0,0.5328125,128,0.519554947407045
ccp,breastcancer,256,256,1,0.0625,0.7498548892725694,0.0,0.8771929824561403,268,0.90989010989011
ccp,breastcancer,128,128,4,0.0,4.216016895954169e-05,0.0,0.9385964912280702,3358,0.956043956043956
ccp,kr-vs-kp,512,512,2,0.0625,1.3847633119176872,0.0,0.5328125,512,0.519554947407045
ccp,breastcancer,256,256,2,0.015625,0.4201978204229118,0.0,0.9035087719298246,290,0.9252747252747252
ccp,breastcancer,128,128,8,0.25,1.307341365769712,0.0,0.5789473684210527,128,0.6395604395604396
ccp,breastcancer,512,512,1,0.25,1.307341365769712,0.0,0.5789473684210527,512,0.6395604395604396
ccp,breastcancer,256,256,8,0.0,2.0486415516733666e-08,0.0,0.9473684210526316,5758,0.9406593406593404
ccp,kr-vs-kp,512,512,4,0.015625,0.775499867307551,0.0,0.9359375,560,0.9420965325342466
ccp,kr-vs-kp,1024,1024,2,0.25,1.3847633119176872,0.0,0.5328125,1024,0.519554947407045
ccp,kr-vs-kp,1024,1024,1,0.0,0.2112111836919489,0.0,0.9484375,3072,0.9550085616438356
ccp,breastcancer,512,512,2,0.0625,0.74985488927257,0.0,0.8771929824561403,524,0.90989010989011
ccp,kr-vs-kp,256,256,8,0.0,0.0087327987617947,0.0,0.9796875,62836,0.9843505381604696
cegb,breastcancer,1,1,1,0.0,0.6395604395604395,0.0,0.5789473684210527,3,0.6395604395604396
ccp,kr-vs-kp,512,512,8,0.0625,1.3847633119176872,0.0,0.5328125,512,0.519554947407045
ccp,kr-vs-kp,1024,1024,4,0.0625,1.3847633119176872,0.0,0.5328125,1024,0.519554947407045
ccp,breastcancer,512,512,4,0.015625,0.4201978204229122,0.0,0.9035087719298246,546,0.9252747252747252
ccp,breastcancer,1024,1024,2,0.25,1.307341365769712,0.0,0.5789473684210527,1024,0.6395604395604396
ccp,breastcancer,1024,1024,1,0.0,0.0011377897612999,0.0,0.9298245614035088,3072,0.9692307692307692
ccp,breastcancer,512,512,8,0.0625,0.74985488927257,0.0,0.8771929824561403,524,0.90989010989011
ccp,kr-vs-kp,1024,1024,8,0.015625,0.775499867307551,0.0,0.9359375,1072,0.9420965325342466
ccp,kr-vs-kp,1024,1024,8,0.0625,1.3847633119176872,0.0,0.5328125,1024,0.519554947407045
ccp,kr-vs-kp,1,1,1,0.0,1.3461982456553063,0.0,0.5328125,3,0.519554947407045
ccp,kr-vs-kp,1024,1024,8,0.25,1.3847633119176872,0.0,0.5328125,1024,0.519554947407045
ccp,breastcancer,1024,1024,4,0.0625,0.7498548892725702,0.0,0.8771929824561403,1036,0.90989010989011
ccp,breastcancer,1024,1024,8,0.25,1.307341365769712,0.0,0.5789473684210527,1024,0.6395604395604396
ccp,breastcancer,1024,1024,8,0.0625,0.7498548892725702,0.0,0.8771929824561403,1036,0.90989010989011
ccp,breastcancer,1024,1024,8,0.015625,0.4201978204229122,0.0,0.9035087719298246,1058,0.9252747252747252
ccp,kr-vs-kp,2,2,4,0.125,1.3847633119176872,0.0,0.5328125,2,0.519554947407045
lgbm_base,breastcancer,2,2,1,0.0,0.6395604395604395,0.0,0.5789473684210527,6,0.6395604395604396
lgbm_quant,breastcancer,2,2,1,0.0,0.6395604395604395,0.0,0.5789473684210527,6,0.6395604395604396
cegb,breastcancer,4,4,8,0.125,0.9362637362637364,0.0,0.8859649122807017,20,0.90989010989011
cegb,breastcancer,1,1,8,0.0078125,0.6395604395604395,0.0,0.5789473684210527,11,0.6395604395604396
lgbm_base,breastcancer,128,128,2,0.0,1.0,0.0,0.956140350877193,892,0.9692307692307692
lgbm_quant,breastcancer,128,128,2,0.0,1.0,0.0,0.956140350877193,892,0.9692307692307692
cegb,kr-vs-kp,8,8,2,0.0078125,0.9017996870109546,0.0,0.9140625,48,0.9018002385029352
cegb,breastcancer,2,2,8,0.03125,0.6395604395604395,0.0,0.5789473684210527,16,0.6395604395604396
cegb,breastcancer,64,13,4,0.125,0.9516483516483516,0.0,0.8947368421052632,47,0.931868131868132
cegb,breastcancer,2,2,2,0.5,0.6395604395604395,0.0,0.5789473684210527,6,0.6395604395604396
cegb,breastcancer,1,1,2,0.125,0.6395604395604395,0.0,0.5789473684210527,7,0.6395604395604396
cegb,breastcancer,8,2,8,0.5,0.6395604395604395,0.0,0.5789473684210527,6,0.7296703296703296
cegb,breastcancer,2,2,4,0.125,0.6395604395604395,0.0,0.5789473684210527,10,0.6395604395604396
cegb,kr-vs-kp,4,1,4,0.5,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,breastcancer,64,25,8,0.03125,0.989010989010989,0.0,0.9473684210526316,173,0.9516483516483516
cegb,kr-vs-kp,2,1,2,0.5,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
lgbm_base,breastcancer,256,256,4,0.0,1.0,0.0,0.956140350877193,3560,0.978021978021978
lgbm_quant,breastcancer,256,256,4,0.0,1.0,0.0,0.956140350877193,3560,0.978021978021978
cegb,kr-vs-kp,256,54,2,0.0078125,0.9420970266040688,0.0,0.9359375,342,0.9420965325342466
cegb,breastcancer,32,13,2,0.125,0.9516483516483516,0.0,0.8947368421052632,47,0.931868131868132
lgbm_base,breastcancer,16,16,8,0.0,0.989010989010989,0.0,0.9210526315789472,448,0.9494505494505494
lgbm_quant,breastcancer,16,16,8,0.0,0.989010989010989,0.0,0.9210526315789472,448,0.9494505494505494
cegb,kr-vs-kp,2,2,4,0.125,0.9420970266040688,0.0,0.9359375,22,0.9420965325342466
cegb,breastcancer,32,2,1,0.5,0.6395604395604395,0.0,0.5789473684210527,6,0.7296703296703296
cegb,breastcancer,4,2,4,0.5,0.6395604395604395,0.0,0.5789473684210527,6,0.7296703296703296
ccp,kr-vs-kp,2,2,8,0.03125,1.1504957142635657,0.0,0.9140625,14,0.9018002385029352
cegb,kr-vs-kp,64,13,8,0.03125,0.9636150234741784,0.0,0.9640625,277,0.957348489481409
cegb,kr-vs-kp,1,1,8,0.0078125,0.9608763693270737,0.0,0.9453125,49,0.9514784124266144
ccp,kr-vs-kp,32,32,1,0.5,1.3847633119176872,0.0,0.5328125,32,0.519554947407045
cegb,kr-vs-kp,1,1,2,0.125,0.7738654147104851,0.0,0.7921875,7,0.7738648177592955
cegb,breastcancer,16,14,1,0.125,0.9494505494505494,0.0,0.8947368421052632,42,0.9252747252747252
cegb,breastcancer,16,16,4,0.0078125,0.9824175824175824,0.0,0.9385964912280702,150,0.945054945054945
cegb,breastcancer,4,4,1,0.0078125,0.9230769230769232,0.0,0.8771929824561403,12,0.9076923076923076
cegb,breastcancer,16,16,2,0.03125,0.9736263736263736,0.0,0.9298245614035088,102,0.945054945054945
lgbm_base,breastcancer,512,373,8,0.0,1.0,0.0,0.956140350877193,6003,0.9736263736263736
lgbm_quant,breastcancer,512,373,8,0.0,1.0,0.0,0.956140350877193,6003,0.9736263736263736
cegb,kr-vs-kp,16,16,2,0.03125,0.9420970266040688,0.0,0.9359375,96,0.9143247003424656
cegb,kr-vs-kp,512,5,1,0.125,0.9017996870109546,0.0,0.9140625,15,0.9018002385029352
cegb,kr-vs-kp,32,3,2,0.125,0.9017996870109546,0.0,0.9140625,19,0.9018002385029352
lgbm_base,breastcancer,64,64,1,0.0,0.9868131868131867,0.0,0.9298245614035088,192,0.9648351648351648
lgbm_quant,breastcancer,64,64,1,0.0,0.9868131868131867,0.0,0.9298245614035088,192,0.9648351648351648
cegb,breastcancer,8,8,2,0.0078125,0.9604395604395604,0.0,0.912280701754386,56,0.923076923076923
cegb,kr-vs-kp,4,3,8,0.125,0.9420970266040688,0.0,0.9359375,31,0.9420965325342466
ccp,kr-vs-kp,16,16,1,0.125,1.3847633119176872,0.0,0.5328125,16,0.519554947407045
cegb,breastcancer,32,32,8,0.0078125,0.9912087912087912,0.0,0.9385964912280702,310,0.956043956043956
ccp,kr-vs-kp,8,8,2,0.0078125,0.9198627695641916,0.0,0.9140625,44,0.9018002385029352
lgbm_base,breastcancer,8,8,4,0.0,0.967032967032967,0.0,0.912280701754386,120,0.9252747252747252
lgbm_quant,breastcancer,8,8,4,0.0,0.967032967032967,0.0,0.912280701754386,120,0.9252747252747252
ccp,kr-vs-kp,1,1,4,0.03125,1.2557529566372352,0.0,0.9140625,7,0.9018002385029352
cegb,kr-vs-kp,4,4,1,0.0078125,0.7515649452269171,0.0,0.7671875,12,0.814129005626223
ccp,kr-vs-kp,4,4,4,0.5,1.3847633119176872,0.0,0.5328125,4,0.519554947407045
cegb,kr-vs-kp,128,128,1,0.0078125,0.939358372456964,0.0,0.934375,384,0.93974896037182
cegb,breastcancer,1024,2,1,0.5,0.6395604395604395,0.0,0.5789473684210527,6,0.7296703296703296
cegb,kr-vs-kp,32,26,8,0.0078125,0.9788732394366196,0.0,0.965625,846,0.9714362157534246
cegb,kr-vs-kp,1,1,4,0.03125,0.9420970266040688,0.0,0.9359375,13,0.9420965325342466
cegb,breastcancer,8,8,1,0.03125,0.9362637362637364,0.0,0.8771929824561403,24,0.9230769230769232
cegb,breastcancer,32,25,4,0.03125,0.989010989010989,0.0,0.9473684210526316,173,0.9516483516483516
ccp,kr-vs-kp,2,2,2,0.5,1.3847633119176872,0.0,0.5328125,2,0.519554947407045
ccp,kr-vs-kp,16,16,2,0.03125,1.168646358505118,0.0,0.9140625,28,0.9018002385029352
ccp,kr-vs-kp,4,4,1,0.0078125,1.2588516631127264,0.0,0.9140625,12,0.8434832130626223
cegb,kr-vs-kp,16,16,4,0.0078125,0.9420970266040688,0.0,0.9359375,200,0.9420965325342466
ccp,kr-vs-kp,8,8,8,0.5,1.3847633119176872,0.0,0.5328125,8,0.519554947407045
cegb,kr-vs-kp,128,1,4,0.5,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,kr-vs-kp,512,25,4,0.0078125,0.9420970266040688,0.0,0.9359375,299,0.9420965325342466
cegb,kr-vs-kp,8,8,1,0.03125,0.9017996870109546,0.0,0.9140625,24,0.9018002385029352
cegb,kr-vs-kp,8,1,8,0.5,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,breastcancer,128,2,4,0.5,0.6395604395604395,0.0,0.5789473684210527,6,0.7296703296703296
cegb,breastcancer,1,1,4,0.03125,0.6395604395604395,0.0,0.5789473684210527,7,0.6395604395604396
cegb,kr-vs-kp,256,46,1,0.03125,0.939358372456964,0.0,0.934375,138,0.9283979023972602
cegb,kr-vs-kp,32,13,4,0.03125,0.9420970266040688,0.0,0.9359375,141,0.9420965325342466
cegb,kr-vs-kp,16,5,1,0.125,0.9017996870109546,0.0,0.9140625,15,0.9018002385029352
cegb,breastcancer,256,42,2,0.0078125,0.9956043956043956,0.0,0.9385964912280702,276,0.956043956043956
cegb,kr-vs-kp,64,3,4,0.125,0.9420970266040688,0.0,0.9359375,31,0.9420965325342466
cegb,breastcancer,512,26,2,0.03125,0.9802197802197802,0.0,0.9385964912280702,148,0.9516483516483516
cegb,kr-vs-kp,512,13,8,0.03125,0.9636150234741784,0.0,0.9640625,277,0.957348489481409
cegb,kr-vs-kp,1024,3,2,0.125,0.9017996870109546,0.0,0.9140625,19,0.9018002385029352
cegb,kr-vs-kp,32,1,1,0.5,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,kr-vs-kp,1,1,1,0.5,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
ccp,kr-vs-kp,1,1,8,0.0078125,1.2344162124811997,0.0,0.9359375,9,0.9420965325342466
ccp,kr-vs-kp,128,128,1,0.0078125,0.8362717527206411,0.0,0.934375,194,0.9280072773972602
cegb,breastcancer,512,37,4,0.0078125,0.9956043956043956,0.0,0.9298245614035088,373,0.9582417582417582
cegb,breastcancer,1024,13,2,0.125,0.9516483516483516,0.0,0.8947368421052632,47,0.931868131868132
cegb,kr-vs-kp,512,21,2,0.03125,0.9420970266040688,0.0,0.9359375,129,0.9420965325342466
cegb,breastcancer,512,14,1,0.125,0.9494505494505494,0.0,0.8947368421052632,42,0.9252747252747252
ccp,kr-vs-kp,1,1,2,0.125,1.3847633119176872,0.0,0.5328125,1,0.519554947407045
ccp,kr-vs-kp,8,8,1,0.03125,1.2313149927280882,0.0,0.9140625,18,0.9018002385029352
cegb,kr-vs-kp,1024,1,1,0.5,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,kr-vs-kp,2,2,8,0.03125,0.9581377151799688,0.0,0.946875,46,0.9565657106164382
ccp,kr-vs-kp,16,16,4,0.0078125,0.6132988308967972,0.0,0.9359375,94,0.9420965325342466
cegb,breastcancer,128,73,1,0.0078125,0.9846153846153848,0.0,0.9298245614035088,219,0.9692307692307692
cegb,breastcancer,64,2,2,0.5,0.6395604395604395,0.0,0.5789473684210527,6,0.7296703296703296
ccp,kr-vs-kp,32,32,8,0.0078125,0.6149038244361963,0.0,0.9359375,110,0.9420965325342466
ccp,kr-vs-kp,32,32,4,0.03125,1.063304153094134,0.0,0.9140625,50,0.9018002385029352
cegb,breastcancer,512,25,8,0.03125,0.989010989010989,0.0,0.9473684210526316,173,0.9516483516483516
cegb,kr-vs-kp,128,3,8,0.125,0.9420970266040688,0.0,0.9359375,31,0.9420965325342466
ccp,kr-vs-kp,64,64,2,0.5,1.3847633119176872,0.0,0.5328125,64,0.519554947407045
cegb,kr-vs-kp,64,1,2,0.5,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,breastcancer,128,13,8,0.125,0.9516483516483516,0.0,0.8947368421052632,47,0.931868131868132
ccp,kr-vs-kp,32,32,2,0.125,1.3847633119176872,0.0,0.5328125,32,0.519554947407045
cegb,kr-vs-kp,256,1,8,0.5,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,breastcancer,256,31,1,0.03125,0.9626373626373628,0.0,0.912280701754386,93,0.9428571428571428
ccp,kr-vs-kp,4,4,8,0.125,1.3847633119176872,0.0,0.5328125,4,0.519554947407045
cegb,breastcancer,256,2,8,0.5,0.6395604395604395,0.0,0.5789473684210527,6,0.7296703296703296
cegb,kr-vs-kp,1024,13,4,0.03125,0.9420970266040688,0.0,0.9359375,141,0.9420965325342466
ccp,breastcancer,128,128,1,0.0078125,0.352222391874708,0.0,0.9035087719298246,168,0.9384615384615383
cegb,breastcancer,1024,25,4,0.03125,0.989010989010989,0.0,0.9473684210526316,173,0.9516483516483516
ccp,kr-vs-kp,128,128,4,0.5,1.3847633119176872,0.0,0.5328125,128,0.519554947407045
ccp,kr-vs-kp,256,256,1,0.03125,1.2313147979035233,0.0,0.9140625,266,0.9018002385029352
ccp,kr-vs-kp,256,256,2,0.0078125,0.7155417020227542,0.0,0.9359375,328,0.930354849559687
ccp,kr-vs-kp,64,64,4,0.125,1.3847633119176872,0.0,0.5328125,64,0.519554947407045
ccp,kr-vs-kp,64,64,8,0.03125,1.0633041530092917,0.0,0.9140625,82,0.9018002385029352
ccp,kr-vs-kp,512,512,1,0.125,1.3847633119176872,0.0,0.5328125,512,0.519554947407045
ccp,breastcancer,64,64,8,0.03125,0.5696686520398387,0.0,0.8771929824561403,84,0.9164835164835166
ccp,breastcancer,256,256,1,0.03125,0.569668651827425,0.0,0.8771929824561403,276,0.9164835164835166
ccp,kr-vs-kp,128,128,8,0.125,1.3847633119176872,0.0,0.5328125,128,0.519554947407045
ccp,kr-vs-kp,512,512,2,0.03125,1.168646350867557,0.0,0.9140625,524,0.9018002385029352
ccp,breastcancer,128,128,4,0.5,1.307341365769712,0.0,0.5789473684210527,128,0.6395604395604396
ccp,breastcancer,256,256,2,0.0078125,0.3346612326938334,0.0,0.9210526315789472,310,0.9384615384615383
ccp,breastcancer,128,128,8,0.125,1.0557095987381226,0.0,0.5789473684210527,132,0.6395604395604396
ccp,breastcancer,512,512,1,0.125,1.0557095987381235,0.0,0.5789473684210527,516,0.6395604395604396
ccp,kr-vs-kp,1024,1024,1,0.5,1.3847633119176872,0.0,0.5328125,1024,0.519554947407045
ccp,kr-vs-kp,512,512,4,0.0078125,0.6132988194057541,0.0,0.9359375,590,0.9420965325342466
cegb,breastcancer,1,1,1,0.5,0.6395604395604395,0.0,0.5789473684210527,3,0.6395604395604396
ccp,breastcancer,256,256,8,0.5,1.307341365769712,0.0,0.5789473684210527,256,0.6395604395604396
ccp,kr-vs-kp,1024,1024,2,0.125,1.3847633119176872,0.0,0.5328125,1024,0.519554947407045
ccp,kr-vs-kp,256,256,8,0.5,1.3847633119176872,0.0,0.5328125,256,0.519554947407045
ccp,breastcancer,512,512,2,0.03125,0.5696686518274253,0.0,0.8771929824561403,532,0.9164835164835166
ccp,kr-vs-kp,512,512,8,0.03125,1.0633041530091911,0.0,0.9140625,530,0.9018002385029352
ccp,kr-vs-kp,1024,1024,4,0.03125,1.0633041530091911,0.0,0.9140625,1042,0.9018002385029352
ccp,breastcancer,512,512,4,0.0078125,0.3346612326938334,0.0,0.9210526315789472,566,0.9362637362637362
ccp,breastcancer,1024,1024,1,0.5,1.307341365769712,0.0,0.5789473684210527,1024,0.6395604395604396
ccp,kr-vs-kp,1,1,1,0.5,1.3847633119176872,0.0,0.5328125,1,0.519554947407045
ccp,breastcancer,1024,1024,2,0.125,1.0557095987381235,0.0,0.5789473684210527,1028,0.6395604395604396
ccp,breastcancer,512,512,8,0.03125,0.5696686518274253,0.0,0.8771929824561403,532,0.9164835164835166
ccp,breastcancer,1024,1024,4,0.03125,0.5696686518274253,0.0,0.8771929824561403,1044,0.9164835164835166
lgbm_base,kr-vs-kp,2,2,1,0.0,0.6604068857589984,0.0,0.6609375,6,0.5590409430039139
lgbm_quant,kr-vs-kp,2,2,1,0.0,0.6604068857589984,0.0,0.6609375,6,0.5590409430039139
cegb,breastcancer,2,2,1,0.0,0.6395604395604395,0.0,0.5789473684210527,6,0.6395604395604396
cegb,breastcancer,4,4,8,0.0625,0.934065934065934,0.0,0.8859649122807017,26,0.9164835164835164
cegb,breastcancer,1,1,2,0.0625,0.6395604395604395,0.0,0.5789473684210527,7,0.6395604395604396
ccp,kr-vs-kp,2,2,4,0.0625,1.3847633119176872,0.0,0.5328125,2,0.519554947407045
cegb,breastcancer,8,7,8,0.25,0.9428571428571428,0.0,0.8947368421052632,21,0.9208791208791208
lgbm_base,kr-vs-kp,64,64,1,0.0,0.939358372456964,0.0,0.934375,192,0.93974896037182
lgbm_quant,kr-vs-kp,64,64,1,0.0,0.939358372456964,0.0,0.934375,192,0.93974896037182
cegb,kr-vs-kp,4,1,4,0.25,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,kr-vs-kp,8,8,4,0.0,0.9420970266040688,0.0,0.9359375,148,0.9420965325342466
cegb,breastcancer,64,20,4,0.0625,0.9604395604395604,0.0,0.9035087719298246,92,0.945054945054945
cegb,breastcancer,2,2,2,0.25,0.6395604395604395,0.0,0.5789473684210527,6,0.6395604395604396
cegb,breastcancer,2,2,4,0.0625,0.6395604395604395,0.0,0.5789473684210527,16,0.6395604395604396
cegb,breastcancer,2,2,8,0.015625,0.6395604395604395,0.0,0.5789473684210527,16,0.6395604395604396
cegb,kr-vs-kp,2,2,4,0.0625,0.9420970266040688,0.0,0.9359375,22,0.9420965325342466
ccp,kr-vs-kp,2,2,8,0.015625,1.1116519595205896,0.0,0.9359375,18,0.9420965325342466
cegb,kr-vs-kp,2,1,2,0.25,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,breastcancer,4,4,4,0.25,0.9230769230769232,0.0,0.8771929824561403,12,0.9076923076923076
lgbm_base,kr-vs-kp,4,4,2,0.0,0.9017996870109546,0.0,0.9140625,26,0.9018002385029352
lgbm_quant,kr-vs-kp,4,4,2,0.0,0.9017996870109546,0.0,0.9140625,26,0.9018002385029352
cegb,breastcancer,64,30,8,0.015625,0.9956043956043956,0.0,0.9385964912280702,274,0.956043956043956
cegb,kr-vs-kp,256,256,4,0.0,0.9917840375586856,0.0,0.9890625,5970,0.9820029659980432
cegb,kr-vs-kp,64,19,8,0.015625,0.9683098591549296,0.0,0.965625,535,0.961653008806262
cegb,breastcancer,32,20,2,0.0625,0.9626373626373628,0.0,0.9035087719298246,84,0.9384615384615383
cegb,kr-vs-kp,32,10,2,0.0625,0.9017996870109546,0.0,0.9140625,60,0.9018002385029352
cegb,kr-vs-kp,2,2,1,0.0,0.6604068857589984,0.0,0.6609375,6,0.5590409430039138
cegb,breastcancer,32,30,4,0.015625,0.9956043956043956,0.0,0.9385964912280702,274,0.9538461538461538
cegb,breastcancer,16,16,2,0.015625,0.978021978021978,0.0,0.9298245614035088,108,0.9406593406593406
cegb,breastcancer,8,8,4,0.0,0.956043956043956,0.0,0.912280701754386,134,0.923076923076923
lgbm_base,kr-vs-kp,16,16,8,0.0,0.9698748043818466,0.0,0.9671875,944,0.9632185665362036
lgbm_quant,kr-vs-kp,16,16,8,0.0,0.9698748043818466,0.0,0.9671875,944,0.9632185665362036
ccp,kr-vs-kp,32,32,1,0.25,1.3847633119176872,0.0,0.5328125,32,0.519554947407045
cegb,kr-vs-kp,4,4,8,0.0625,0.9420970266040688,0.0,0.9359375,52,0.9420965325342466
cegb,breastcancer,16,16,1,0.0625,0.9494505494505494,0.0,0.8859649122807017,48,0.9318681318681318
cegb,breastcancer,16,16,8,0.0,0.989010989010989,0.0,0.9385964912280702,470,0.9494505494505494
cegb,kr-vs-kp,4,4,2,0.0,0.9017996870109546,0.0,0.9140625,26,0.9018002385029352
cegb,breastcancer,4,4,2,0.0,0.934065934065934,0.0,0.8859649122807017,28,0.90989010989011
cegb,kr-vs-kp,16,16,2,0.015625,0.9420970266040688,0.0,0.9359375,96,0.9205869312622308
cegb,kr-vs-kp,1,1,2,0.0625,0.7738654147104851,0.0,0.7921875,7,0.7738648177592955
cegb,breastcancer,32,7,1,0.25,0.9428571428571428,0.0,0.8947368421052632,21,0.9208791208791208
ccp,kr-vs-kp,8,8,8,0.25,1.3847633119176872,0.0,0.5328125,8,0.519554947407045
cegb,breastcancer,64,64,1,0.0,0.9824175824175824,0.0,0.9298245614035088,192,0.9648351648351648
ccp,kr-vs-kp,8,8,4,0.0,0.675974861288015,0.0,0.9359375,150,0.9420965325342466
cegb,kr-vs-kp,512,22,1,0.0625,0.9017996870109546,0.0,0.9140625,66,0.9018002385029352
ccp,kr-vs-kp,4,4,4,0.25,1.3847633119176872,0.0,0.5328125,4,0.519554947407045
ccp,kr-vs-kp,16,16,2,0.015625,0.9198627693751794,0.0,0.9140625,52,0.9018002385029352
cegb,kr-vs-kp,8,8,1,0.015625,0.9017996870109546,0.0,0.9140625,24,0.9018002385029352
ccp,kr-vs-kp,1,1,4,0.015625,1.2344162124811997,0.0,0.9359375,9,0.9420965325342466
cegb,breastcancer,8,8,1,0.015625,0.9362637362637364,0.0,0.8771929824561403,24,0.9230769230769232
ccp,kr-vs-kp,16,16,1,0.0625,1.3847633119176872,0.0,0.5328125,16,0.519554947407045
lgbm_base,kr-vs-kp,8,8,4,0.0,0.9420970266040688,0.0,0.9359375,156,0.9420965325342466
lgbm_quant,kr-vs-kp,8,8,4,0.0,0.9420970266040688,0.0,0.9359375,156,0.9420965325342466
cegb,kr-vs-kp,64,64,1,0.0,0.939358372456964,0.0,0.934375,192,0.93974896037182
cegb,kr-vs-kp,128,128,2,0.0,0.9589201877934272,0.0,0.9546875,894,0.9518774461839532
cegb,breastcancer,1024,7,1,0.25,0.9428571428571428,0.0,0.8947368421052632,21,0.9208791208791208
cegb,breastcancer,1,1,4,0.015625,0.6395604395604395,0.0,0.5789473684210527,7,0.6395604395604396
cegb,kr-vs-kp,16,16,8,0.0,0.9698748043818466,0.0,0.9671875,946,0.9647841242661448
cegb,kr-vs-kp,1,1,4,0.015625,0.9420970266040688,0.0,0.9359375,19,0.9420965325342466
cegb,kr-vs-kp,32,1,1,0.25,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,breastcancer,512,32,2,0.015625,0.989010989010989,0.0,0.9385964912280702,204,0.9582417582417582
ccp,kr-vs-kp,2,2,1,0.0,1.314489282547146,0.0,0.6609375,6,0.5590409430039138
cegb,kr-vs-kp,16,16,1,0.0625,0.9017996870109546,0.0,0.9140625,48,0.9018002385029352
ccp,kr-vs-kp,4,4,2,0.0,1.0955478661413365,0.0,0.9140625,26,0.9018002385029352
cegb,kr-vs-kp,128,1,4,0.25,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,kr-vs-kp,32,19,4,0.015625,0.9420970266040688,0.0,0.9359375,219,0.9420965325342466
cegb,breastcancer,128,7,4,0.25,0.9428571428571428,0.0,0.8947368421052632,21,0.9208791208791208
cegb,kr-vs-kp,8,1,8,0.25,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
cegb,kr-vs-kp,512,19,8,0.015625,0.9683098591549296,0.0,0.965625,535,0.961653008806262
cegb,breastcancer,128,128,2,0.0,1.0,0.0,0.956140350877193,892,0.9714285714285712
ccp,kr-vs-kp,2,2,2,0.25,1.3847633119176872,0.0,0.5328125,2,0.519554947407045
cegb,kr-vs-kp,256,90,1,0.015625,0.939358372456964,0.0,0.934375,270,0.9393575709393346
cegb,breastcancer,1024,20,2,0.0625,0.9626373626373628,0.0,0.9035087719298246,84,0.9384615384615383
cegb,breastcancer,256,256,4,0.0,1.0,0.0,0.9473684210526316,3788,0.975824175824176
cegb,kr-vs-kp,64,1,2,0.25,0.5195618153364632,0.0,0.5328125,1,0.519554947407045
